0F-InvertedOnlyMD5,0-InvertedOnlyPids,11-System_FileName,13F-System_Size,14F-System_FileAttributes,15F-System_DateModified,16F-System_DateCreated,17F-System_DateAccessed,33-System_ItemUrl,3-System_ItemFolderNameDisplay,4146-System_ApplicationName,4153-System_Author,4182-System_ComputerName,4351-System_ContentType,4363-System_DateImported,4369-System_Document_DateCreated,4370-System_Document_DatePrinted,4371-System_Document_DateSaved,4374-System_Document_HiddenSlideCount,4375-System_Document_LastAuthor,4379-System_Document_ParagraphCount,4380-System_Document_PresentationFormat,4381-System_Document_RevisionNumber,4382-System_Document_SlideCount,4383-System_Document_TotalEditingTime,4385-System_Document_WordCount,4390-System_FileExtension,4394-System_FileOwner,4395-System_FilePlaceholderStatus,4427-System_IsAttachment,4429-System_IsEncrypted,4432-System_IsFolder,4435-System_ItemAuthors,4436-System_ItemDate,4438-System_ItemFolderPathDisplay,4439-System_ItemFolderPathDisplayNarrow,4440-System_ItemName,4441-System_ItemNameDisplay,4442-System_ItemNameDisplayWithoutExtension,4444-System_ItemParticipants,4445-System_ItemPathDisplay,4446-System_ItemPathDisplayNarrow,4448-System_ItemType,4454-System_Kind,4455-System_KindText,4470-System_MIMEType,4557-System_NotUserContent,4563-System_ParsingName,4621-System_SFGAOFlags,4622-System_Search_AccessCount,4623-System_Search_AutoSummary,4629F-System_Search_GatherTime,4631-System_Search_LastIndexedTotalTime,4635-System_Search_Store,4672-System_SyncTransferStatusFlags,4676-System_ThumbnailCacheId,4680-System_Title,4700-System_VolumeId,5-System_ItemTypeText,WorkID
"667E7DE5BD5417197AD93A5A93AE8034","140026126312D412DA12DC12E112","CSEN2001 Lecture 06.pptx","383706","Archive (32)","03/04/2019 14:42:54.0000000","20/09/2019 07:20:49.9803865","20/09/2019 07:20:49.9954561","file:C:/Users/Professor Moriarty/Google Drive/CSEN2001/Week 6/CSEN2001 Lecture 06.pptx","Week 6","Microsoft Office PowerPoint","Prof. James Moriarty","DESKTOP-HL2LCVA","application/vnd.openxmlformats-officedocument.presentationml.presentation","03/04/2019 14:42:54.0000000","03/04/2019 09:24:11.0000000",,"03/04/2019 14:42:52.0000000","0","James Moriarty","1564","Custom","5","83","00:00:17:00 (10200000000)","8208",".pptx","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","Prof. James Moriarty","03/04/2019 14:42:52.0000000","C:\Users\Professor Moriarty\Google Drive\CSEN2001\Week 6","Week 6 (C:\Users\Professor Moriarty\Google Drive\CSEN2001)","CSEN2001 Lecture 06.pptx","CSEN2001 Lecture 06.pptx","CSEN2001 Lecture 06","Prof. James Moriarty","C:\Users\Professor Moriarty\Google Drive\CSEN2001\Week 6\CSEN2001 Lecture 06.pptx","CSEN2001 Lecture 06 (C:\Users\Professor Moriarty\Google Drive\CSEN2001\Week 6)",".pptx","document","Document","application/vnd.openxmlformats-officedocument.presentationml.presentation","False","CSEN2001 Lecture 06.pptx","1212154231","0","CSEN 2001– Introduction to Computer Science Lecture 6: Algorithm Discovery: Attributes of Algorithms, Measuring Efficiency Prof. James Moriarty Baker Street State University, Department of Computer Science 11.25.2019 - 11.30.2019 Moriarty (Baker–CS) CSEN 2001 11.25.2019 - 11.30.2019 / 16 Algorithm discovery Attributes of algorithms Attributes of algorithms Which characteristics mark a good algorithm? Moriarty (Baker–CS) CSEN 2001 11.25.2019 - 11.30.2019 2 / 16 Algorithm discovery Attributes of algorithms Attributes of algorithms Which characteristics mark a good algorithm? Correctness Give a correct solution to the problem! Moriarty (Baker–CS) CSEN 2001 11.25.2019 - 11.30.2019 2 / 16 Algorithm discovery Attributes of algorithms Attributes of algorithms Which characteristics mark a good algorithm? Correctness Give a correct solution to the problem! Ease of understanding Clarity and ease of handling Moriarty (Baker–CS) CSEN 2001 11.25.2019 - 11.30.2019 2 / 16 Algorithm discovery Attributes of algorithms Attribu","20/09/2019 07:21:49.0593103","0,5","file",,"9894FF6ED34C3E56","CSEN 2001– Introduction to Computer Science - Lecture 6: Algorithm Discovery: Attributes of Algorithms, Measuring Efficiency","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","Microsoft PowerPoint Presentation","2907"
"6EEC55ADC9DC9C00E4AA293D2574E34F","140026126312D412DA12DC12E112","CSEN2001 Lecture 07.pptx","432787","Archive (32)","11/04/2019 16:17:00.0000000","20/09/2019 07:20:50.0892095","20/09/2019 07:20:50.1048431","file:C:/Users/Professor Moriarty/Google Drive/CSEN2001/Week 7/CSEN2001 Lecture 07.pptx","Week 7","Microsoft Office PowerPoint","Prof. James Moriarty","DESKTOP-HL2LCVA","application/vnd.openxmlformats-officedocument.presentationml.presentation","11/04/2019 16:17:00.0000000","11/04/2019 11:16:39.0000000",,"11/04/2019 16:16:58.0000000","0","James Moriarty","1213","Custom","1","86","00:00:00:00 (0)","5868",".pptx","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","Prof. James Moriarty","11/04/2019 16:16:58.0000000","C:\Users\Professor Moriarty\Google Drive\CSEN2001\Week 7","Week 7 (C:\Users\Professor Moriarty\Google Drive\CSEN2001)","CSEN2001 Lecture 07.pptx","CSEN2001 Lecture 07.pptx","CSEN2001 Lecture 07","Prof. James Moriarty","C:\Users\Professor Moriarty\Google Drive\CSEN2001\Week 7\CSEN2001 Lecture 07.pptx","CSEN2001 Lecture 07 (C:\Users\Professor Moriarty\Google Drive\CSEN2001\Week 7)",".pptx","document","Document","application/vnd.openxmlformats-officedocument.presentationml.presentation","False","CSEN2001 Lecture 07.pptx","1212154231","0","CSEN 2001– Introduction to Computer Science Lecture 7:  Representing Information I Prof. James Moriarty Baker Street State University, Department of Computer Science 12.02.2019 - 12.07.2019 Moriarty (Baker–CS) CSEN 2001 12.02.2019 - 12.07.2019 / 15 Synopsis Synopsis Synopsis What you have learned so far:  The idea of algorithms The idea of the meta-solution, history, aspects, definition Notation and principal components of algorithms pseudo-code sequential, conditional, and iterative control-flow Aspects and efficiency of algorithms Analysis of time and space efficiency, depending on the input size  Order of magnitude: constant, linear, cubic, . . . (O(1), O(n), O(n2), . . . ) Moriarty (Baker–CS) CSEN 2001 12.02.2019 - 12.07.2019 2 / 15 Synopsis Synopsis Synopsis What you have learned so far:  The idea of algorithms The idea of the meta-solution, history, aspects, definition Notation and principal components of algorithms pseudo-code sequential, conditional, and iterative control-flow Aspects and efficiency o","20/09/2019 07:21:41.2693509","0,703125","file",,"2DCCFD3C76EA51E6","CSEN 2001– Introduction to Computer Science - Lecture 7: Representing Information I","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","Microsoft PowerPoint Presentation","2911"
"89ABDF5D51EA1B942E77D3D04D5D139C","140026126312D412DA12DC12E112","CSEN2001 Lecture 08.pptx","416545","Archive (32)","22/04/2019 21:59:06.0000000","20/09/2019 07:20:50.3235931","20/09/2019 07:20:50.3392078","file:C:/Users/Professor Moriarty/Google Drive/CSEN2001/Week 8/CSEN2001 Lecture 08.pptx","Week 8","Microsoft Office PowerPoint","Prof. James Moriarty","DESKTOP-HL2LCVA","application/vnd.openxmlformats-officedocument.presentationml.presentation","22/04/2019 21:59:06.0000000","22/04/2019 16:52:52.0000000",,"22/04/2019 21:59:04.0000000","0","James Moriarty","1085","Custom","1","87","00:00:00:00 (0)","6397",".pptx","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","Prof. James Moriarty","22/04/2019 21:59:04.0000000","C:\Users\Professor Moriarty\Google Drive\CSEN2001\Week 8","Week 8 (C:\Users\Professor Moriarty\Google Drive\CSEN2001)","CSEN2001 Lecture 08.pptx","CSEN2001 Lecture 08.pptx","CSEN2001 Lecture 08","Prof. James Moriarty","C:\Users\Professor Moriarty\Google Drive\CSEN2001\Week 8\CSEN2001 Lecture 08.pptx","CSEN2001 Lecture 08 (C:\Users\Professor Moriarty\Google Drive\CSEN2001\Week 8)",".pptx","document","Document","application/vnd.openxmlformats-officedocument.presentationml.presentation","False","CSEN2001 Lecture 08.pptx","1212154231","0","CSEN 2001– Introduction to Computer Science Lecture 8:  Representing Information II Prof. James Moriarty Baker Street State University, Department of Computer Science 12.09.2019 - 12.14.2019 Moriarty (Baker–CS) CSEN 2001 12.09.2019 - 12.14.2019 / 17 Binary numbers	Summary What you should have learned so far... We are used to a base 10 positional system Moriarty (Baker–CS) CSEN 2001 12.09.2019 - 12.14.2019 2 / 17 Binary numbers	Summary What you should have learned so far... We are used to a base 10 positional system  Other bases (20, 60) were used through history Moriarty (Baker–CS) CSEN 2001 12.09.2019 - 12.14.2019 2 / 17 Binary numbers	Summary What you should have learned so far... We are used to a base 10 positional system  Other bases (20, 60) were used through history Generally, a base n system encodes numbers as follows: (xi xi−1 . . . x1x0)n = xi × ni + xi−1 × ni−1 + . . . + x1 × n1 + x0 × n0 Moriarty (Baker–CS) CSEN 2001 12.09.2019 - 12.14.2019 2 / 17 Binary numbers	Summary What you should have learned","20/09/2019 07:21:23.4528425","0,5","file",,"751021C0B6B1BA0B","CSEN 2001– Introduction to Computer Science - Lecture 8: Representing Information II","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","Microsoft PowerPoint Presentation","2915"
"CA6AF396D116CB9EE1F125B3E49DCA1C","140026126312D412DA12DC12E112","CSEN2001 Lecture 09.pptx","131875","Archive (32)","23/07/2019 18:58:14.0000000","20/09/2019 07:20:50.4954527","20/09/2019 07:20:50.5110870","file:C:/Users/Professor Moriarty/Google Drive/CSEN2001/Week 9/CSEN2001 Lecture 09.pptx","Week 9","Microsoft Office PowerPoint","Prof. James Moriarty","DESKTOP-HL2LCVA","application/vnd.openxmlformats-officedocument.presentationml.presentation","23/07/2019 18:58:14.0000000","24/04/2019 11:57:36.0000000",,"23/07/2019 18:58:12.0000000","0","James Moriarty","332","Custom","2","18","00:00:05:00 (3000000000)","1771",".pptx","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","Prof. James Moriarty","23/07/2019 18:58:12.0000000","C:\Users\Professor Moriarty\Google Drive\CSEN2001\Week 9","Week 9 (C:\Users\Professor Moriarty\Google Drive\CSEN2001)","CSEN2001 Lecture 09.pptx","CSEN2001 Lecture 09.pptx","CSEN2001 Lecture 09","Prof. James Moriarty","C:\Users\Professor Moriarty\Google Drive\CSEN2001\Week 9\CSEN2001 Lecture 09.pptx","CSEN2001 Lecture 09 (C:\Users\Professor Moriarty\Google Drive\CSEN2001\Week 9)",".pptx","document","Document","application/vnd.openxmlformats-officedocument.presentationml.presentation","False","CSEN2001 Lecture 09.pptx","1212154231","0","CSEN 2001– Introduction to Computer Science Lecture 9:  Representing Information III Prof. James Moriarty Baker Street State University, Department of Computer Science 12.16.2019- 12.21.2019 Moriarty (Baker–CS) CSEN 2001 12.16.2019- 12.21.2019 / 18 Synopsis Synopsis Synopsis Keep an open mind! Even the numbers you take for granted are just a convention. Other  systems are possible, useful, and sometimes make more mathematical  sense. Usefulness depends on purpose! There are additive systems (e. g., ancient Egyptian, Roman, . . . )  and positional systems, each with various bases. Base 10 is for counting on your fingers (lat.: DIGITUS, finger → eng. digit, number) Base 60 is for easy calculation and and simple fractions. Base 2 is minimalistic and a smart technical and mathematical  choice. Just like in decimal, every base allows floating point fractions in  scientific notation to express approximated real numbers. Moriarty (Baker–CS) CSEN 2001 12.16.2019- 12.21.2019 / 18 Synopsis Synopsis Synopsis Two stable ","20/09/2019 07:21:13.6434593","0,234375","file",,"B7F7BA46150F4407","CSEN 2001– Introduction to Computer Science - Lecture 9: Representing Information III","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","Microsoft PowerPoint Presentation","2919"
"53F29EA8C3DCC87A2B012B84A69B8F35","140026126312D412DA12DC12E112","CSEN2001 Lecture 07.pptx","432787","Archive (32)","27/09/2019 22:46:17.0000000","30/09/2019 03:55:52.1900739","30/09/2019 03:56:23.4884476","file:C:/Users/Professor Moriarty/Documents/MEGA/CSEN2001/Week 7/CSEN2001 Lecture 07.pptx","Week 7","Microsoft Office PowerPoint","Prof. James Moriarty","DESKTOP-HL2LCVA","application/vnd.openxmlformats-officedocument.presentationml.presentation","27/09/2019 22:46:17.0000000","11/04/2019 11:16:39.0000000",,"11/04/2019 16:16:58.0000000","0","James Moriarty","1213","Custom","1","86","00:00:00:00 (0)","5868",".pptx","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","Prof. James Moriarty","11/04/2019 16:16:58.0000000","C:\Users\Professor Moriarty\Documents\MEGA\CSEN2001\Week 7","Week 7 (C:\Users\Professor Moriarty\Documents\MEGA\CSEN2001)","CSEN2001 Lecture 07.pptx","CSEN2001 Lecture 07.pptx","CSEN2001 Lecture 07","Prof. James Moriarty","C:\Users\Professor Moriarty\Documents\MEGA\CSEN2001\Week 7\CSEN2001 Lecture 07.pptx","CSEN2001 Lecture 07 (C:\Users\Professor Moriarty\Documents\MEGA\CSEN2001\Week 7)",".pptx","document","Document","application/vnd.openxmlformats-officedocument.presentationml.presentation","False","CSEN2001 Lecture 07.pptx","1212154231","0","CSEN 2001– Introduction to Computer Science Lecture 7:  Representing Information I Prof. James Moriarty Baker Street State University, Department of Computer Science 12.02.2019 - 12.07.2019 Moriarty (Baker–CS) CSEN 2001 12.02.2019 - 12.07.2019 / 15 Synopsis Synopsis Synopsis What you have learned so far:  The idea of algorithms The idea of the meta-solution, history, aspects, definition Notation and principal components of algorithms pseudo-code sequential, conditional, and iterative control-flow Aspects and efficiency of algorithms Analysis of time and space efficiency, depending on the input size  Order of magnitude: constant, linear, cubic, . . . (O(1), O(n), O(n2), . . . ) Moriarty (Baker–CS) CSEN 2001 12.02.2019 - 12.07.2019 2 / 15 Synopsis Synopsis Synopsis What you have learned so far:  The idea of algorithms The idea of the meta-solution, history, aspects, definition Notation and principal components of algorithms pseudo-code sequential, conditional, and iterative control-flow Aspects and efficiency o","30/09/2019 03:57:50.6928801","0,65625","file",,"463C7D66CCE42A3F","CSEN 2001– Introduction to Computer Science - Lecture 7: Representing Information I","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","Microsoft PowerPoint Presentation","3460"
"D3EAECB747449BCC81CC54CA44DAA6B4","140026126312D412DC12","CSEN2001 Lecture 01.pptx","253571","Archive (32)","27/09/2019 22:46:15.0000000","27/09/2019 22:46:15.0000000","27/09/2019 22:47:17.9192241","file:C:/Users/Professor Moriarty/iCloudDrive/CSEN2001/Week 1/CSEN2001 Lecture 01.pptx","Week 1","Microsoft Office PowerPoint",,"DESKTOP-HL2LCVA","application/vnd.openxmlformats-officedocument.presentationml.presentation","27/09/2019 22:46:15.0000000","12/02/2019 13:15:27.0000000","12/02/2019 19:22:58.0000000","21/02/2019 17:52:31.0000000","0","James Moriarty","389","Custom","5","28","00:00:19:00 (11400000000)","2348",".pptx","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False",,"21/02/2019 17:52:31.0000000","C:\Users\Professor Moriarty\iCloud Drive\CSEN2001\Week 1","Week 1 (C:\Users\Professor Moriarty\iCloud Drive\CSEN2001)","CSEN2001 Lecture 01.pptx","CSEN2001 Lecture 01.pptx","CSEN2001 Lecture 01",,"C:\Users\Professor Moriarty\iCloud Drive\CSEN2001\Week 1\CSEN2001 Lecture 01.pptx","CSEN2001 Lecture 01 (C:\Users\Professor Moriarty\iCloud Drive\CSEN2001\Week 1)",".pptx","document","Document","application/vnd.openxmlformats-officedocument.presentationml.presentation","False","CSEN2001 Lecture 01.pptx","1212154231","0","Lecture 1: The Definition of Computer Science  Informal and Formal Definitions of Algorithms Sequential Algorithms Prof. James Moriarty Baker Street State University, Department of Computer Science 09.30.2019 - 10.5.2019 Moriarty (Baker–CS) CSEN 2001 09.30.2019 - 10.5.2019 / 28 Introduction What is computer science What is Computer Science? Moriarty (Baker–CS) CSEN 2001 09.30.2019 - 10.5.2019 / 28 Introduction What is computer science What is Computer Science not? Or, more accurately, what is it not only  Computer Science is NOT restricted to The study of computers: Computers are tools used in the field The study of how to write computer programs: Programming is an  important part of computer science, but primarily as a a tool to  implement ideas. The study of the uses and applications of computers and  software: This only provides competency in tool usage So, what is Computer Science? Moriarty (Baker–CS) CSEN 2001 09.30.2019 - 10.5.2019 / 28 Introduction What is computer science What is Computer Science then","27/09/2019 22:47:49.9128604","0,171875","file",,"B5B7B3CDB846063E","CSEN 2001– Introduction to Computer Science","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","Microsoft PowerPoint Presentation","3702"
"225E03FC414F9289361FD06350EBB3E0","140026126312DA12DC12E112","CSEN2001 Lecture 10.pptx","360126","Archive (32)","27/09/2019 22:46:15.0000000","27/09/2019 22:46:15.0000000","27/09/2019 22:47:17.8880131","file:C:/Users/Professor Moriarty/iCloudDrive/CSEN2001/Week 10/CSEN2001 Lecture 10.pptx","Week 10","Microsoft Office PowerPoint","Prof. James Moriarty","DESKTOP-HL2LCVA","application/vnd.openxmlformats-officedocument.presentationml.presentation","27/09/2019 22:46:15.0000000","01/05/2019 14:40:00.0000000",,"01/05/2019 14:40:00.0000000",,,,"On-screen Show (4:3)",,,"00:00:00:00 (0)",,".pptx","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","Prof. James Moriarty","01/05/2019 14:40:00.0000000","C:\Users\Professor Moriarty\iCloud Drive\CSEN2001\Week 10","Week 10 (C:\Users\Professor Moriarty\iCloud Drive\CSEN2001)","CSEN2001 Lecture 10.pptx","CSEN2001 Lecture 10.pptx","CSEN2001 Lecture 10","Prof. James Moriarty","C:\Users\Professor Moriarty\iCloud Drive\CSEN2001\Week 10\CSEN2001 Lecture 10.pptx","CSEN2001 Lecture 10 (C:\Users\Professor Moriarty\iCloud Drive\CSEN2001\Week 10)",".pptx","document","Document","application/vnd.openxmlformats-officedocument.presentationml.presentation","False","CSEN2001 Lecture 10.pptx","1212154231","0","CSEN 2001– Introduction to Computer Science Lecture 10: Representing  Information Prof. James Moriarty Baker Street State University, Department of Computer Science 06.01.2020 - 11.01.2020 Moriarty (Baker–CS) CSEN 2001 06.01.2020 - 11.01.2020 / 26 Synopsis Summary about number representations Synopsis Test your understanding. . . What is the range of a n-bit unsigned binary integer? from 0 to 2n − 1 What is the range of an n-digit unsigned base-b integer?  from 0 to bn − 1 What is the range of a n-bit binary two’s complement integer?  from −2n−1 to 2n−1 − 1 What is the advantage of the two’s complement representation for  negative numenrals over others? Addition of negative numbers is exactly the same a with positive  numbers It uses the full capacity of an n-bit numeral How do I convert a positive binary into the corresponding two’s  complement negative? Flip every bit  Add 1 Moriarty (Baker–CS) CSEN 2001 06.01.2020 - 11.01.2020 / 26 Synopsis Summary about number representations Synopsis As promised: The ide","27/09/2019 22:47:49.7435520","0,15625","file",,"8A753E06F7132E1A","CSEN 2001– Introduction to Computer Science - Lecture 10: Representing Information","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","Microsoft PowerPoint Presentation","3706"
"E75C39A1539F1B55636DCEE10497E3F4","140026126312D412DA12DC12E112","CSEN2001 Lecture 11.pptx","224276","Archive (32)","27/09/2019 22:46:16.0000000","27/09/2019 22:46:16.0000000","27/09/2019 22:47:17.9035862","file:C:/Users/Professor Moriarty/iCloudDrive/CSEN2001/Week 11/CSEN2001 Lecture 11.pptx","Week 11","Microsoft Office PowerPoint","Prof. James Moriarty","DESKTOP-HL2LCVA","application/vnd.openxmlformats-officedocument.presentationml.presentation","27/09/2019 22:46:16.0000000","01/05/2019 15:48:20.0000000",,"01/05/2019 21:35:38.0000000","0","James Moriarty","331","Custom","1","16","00:00:46:00 (27600000000)","1697",".pptx","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","Prof. James Moriarty","01/05/2019 21:35:38.0000000","C:\Users\Professor Moriarty\iCloud Drive\CSEN2001\Week 11","Week 11 (C:\Users\Professor Moriarty\iCloud Drive\CSEN2001)","CSEN2001 Lecture 11.pptx","CSEN2001 Lecture 11.pptx","CSEN2001 Lecture 11","Prof. James Moriarty","C:\Users\Professor Moriarty\iCloud Drive\CSEN2001\Week 11\CSEN2001 Lecture 11.pptx","CSEN2001 Lecture 11 (C:\Users\Professor Moriarty\iCloud Drive\CSEN2001\Week 11)",".pptx","document","Document","application/vnd.openxmlformats-officedocument.presentationml.presentation","False","CSEN2001 Lecture 11.pptx","1212154231","0","CSEN 2001– Introduction to Computer Science Lecture 11: Representing  Information Prof. James Moriarty Baker Street State University, Department of Computer Science 01.13.2020-01.18.2020 Moriarty (Baker–CS) CSEN 2001 01.13.2020-01.18.2020 / 16 Synopsis Boolean algebra Synopsis Recall the Boolean operations and their Truth tables: AND (conjunction,  product) OR (disjunction,  sum) NOT (complement,  negation) x y x ∗           y 0 0 0 0 1 0 1 0 0 1 1 1 x y x + y 0 0 0 0 1 1 1 0 1 1 1 1 x ¬x 0 1 1 0 x x’ x  y x     xy x+y NOT y AND OR Moriarty (Baker–CS) CSEN 2001 01.13.2020-01.18.2020 / 16 Synopsis Boolean algebra Boolean algebra A Boolean Algebra must satisfy these axioms: x + 0 = x  x + 1 = 1 x + x = x  x + x I = 1  (x I)I = x x ∗ 1 = x  x ∗ 0 = 0  x ∗ x = x  x ∗             x I = 0 x + y = y + x xy = yx Commutativity x + (y + z) = (x + y ) + z x (yz) = (xy )z Associativity x (y + z) = xy + xz x + yz = (x + y )(x + z) Distributivity (x + y )I = x Iy I (xy )I = x I + y I DeMorgan’s Law x + 0 = x  x + 1 = 1 x +","27/09/2019 22:47:47.9759206","0,125","file",,"9D2430F04CB964F3","CSEN 2001– Introduction to Computer Science - Lecture 11: Representing Information","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","Microsoft PowerPoint Presentation","3711"
"EFC79A0DEACB163401937795D0F67865","140026126312D412DC12","CSEN2001 Lecture 02.pptx","223029","Archive (32)","27/09/2019 22:46:16.0000000","27/09/2019 22:46:16.0000000","27/09/2019 22:47:17.9192241","file:C:/Users/Professor Moriarty/iCloudDrive/CSEN2001/Week 2/CSEN2001 Lecture 02.pptx","Week 2","Microsoft Office PowerPoint",,"DESKTOP-HL2LCVA","application/vnd.openxmlformats-officedocument.presentationml.presentation","27/09/2019 22:46:16.0000000","21/02/2019 11:37:54.0000000",,"13/03/2019 17:51:25.0000000","0","James Moriarty","343","Custom","5","23","00:00:10:00 (6000000000)","1930",".pptx","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False",,"13/03/2019 17:51:25.0000000","C:\Users\Professor Moriarty\iCloud Drive\CSEN2001\Week 2","Week 2 (C:\Users\Professor Moriarty\iCloud Drive\CSEN2001)","CSEN2001 Lecture 02.pptx","CSEN2001 Lecture 02.pptx","CSEN2001 Lecture 02",,"C:\Users\Professor Moriarty\iCloud Drive\CSEN2001\Week 2\CSEN2001 Lecture 02.pptx","CSEN2001 Lecture 02 (C:\Users\Professor Moriarty\iCloud Drive\CSEN2001\Week 2)",".pptx","document","Document","application/vnd.openxmlformats-officedocument.presentationml.presentation","False","CSEN2001 Lecture 02.pptx","1212154231","0","Prof. James Moriarty Baker Street State University, Department of Computer Science 10.07.2019 - 10.12.2019 Moriarty (Baker–CS) CSEN 2001 10.07.2019 - 10.12.2019 / 23 Synopsis What is computer science?  What is an algorithm? An algorithm is a well-ordered collection of unambiguous and  effectively computable operations that, when executed, produces a  result and halts in a finite amount of time. What is a computing agent? Moriarty (Baker–CS) CSEN 2001 10.07.2019 - 10.12.2019 / 23 Sequential Algorithms Algorithms – notation Representing algorithms What language to use? Expressive Clear, precise and unambiguous For example, we could use: Natural Languages (e. g., English) Formal Programming Languages (e.g. Java, C++)  Something close? Moriarty (Baker–CS) CSEN 2001 10.07.2019 - 10.12.2019 / 23 Sequential Algorithms	Algorithms – notation Representing algorithms: Natural languages Example Given is a natural number n. Compute the sum of numbers from 1 to n. Representation with Natural Language Initially, set the val","27/09/2019 22:47:45.8796151","0,109375","file",,"C50EA8366533E172","CSEN 2001– Introduction to Computer Science Lecture 2:  Python","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","Microsoft PowerPoint Presentation","3719"
"C8993759851AE44CC8EE60EEC9CFCC73","140026126312D412DA12DC12E112","CSEN2001 Lecture 03.pptx","309228","Archive (32)","27/09/2019 22:46:16.0000000","27/09/2019 22:46:16.0000000","27/09/2019 22:47:17.9035862","file:C:/Users/Professor Moriarty/iCloudDrive/CSEN2001/Week 3/CSEN2001 Lecture 03.pptx","Week 3","Microsoft Office PowerPoint","Prof. James Moriarty","DESKTOP-HL2LCVA","application/vnd.openxmlformats-officedocument.presentationml.presentation","27/09/2019 22:46:16.0000000","04/03/2019 15:14:30.0000000",,"04/03/2019 21:20:20.0000000","0","James Moriarty","622","Custom","1","43","00:00:05:00 (3000000000)","2809",".pptx","DESKTOP-HL2LCVA\Professor Moriarty","6","False","False","False","Prof. James Moriarty","04/03/2019 21:20:20.0000000","C:\Users\Professor Moriarty\iCloud Drive\CSEN2001\Week 3","Week 3 (C:\Users\Professor Moriarty\iCloud Drive\CSEN2001)","CSEN2001 Lecture 03.pptx","CSEN2001 Lecture 03.pptx","CSEN2001 Lecture 03","Prof. James Moriarty","C:\Users\Professor Moriarty\iCloud Drive\CSEN2001\Week 3\CSEN2001 Lecture 03.pptx","CSEN2001 Lecture 03 (C:\Users\Professor Moriarty\iCloud Drive\CSEN2001\Week 3)",".pptx","document","Document","application/vnd.openxmlformats-officedocument.presentationml.presentation","False","CSEN2001 Lecture 03.pptx","1212154231","0","CSEN 2001– Introduction to Computer Science Lecture 3:  Algorithmic Problem Solving Conditional Operations Prof. James Moriarty Baker Street State University, Department of Computer Science 10.14.2019 - 10.19.2019 Moriarty (Baker–CS) CSEN 2001 10.14.2019 - 10.19.2019 / 20 Synopsis Sequential operations Synopsis Moriarty (Baker–CS) CSEN 2001 10.14.2019 - 10.19.2019 2 / 20 Synopsis Sequential operations Synopsis What is computer science? Moriarty (Baker–CS) CSEN 2001 10.14.2019 - 10.19.2019 2 / 20 Synopsis Sequential operations Synopsis What is computer science?  What is an algorithm? Moriarty (Baker–CS) CSEN 2001 10.14.2019 - 10.19.2019 2 / 20 Synopsis Sequential operations Synopsis What is computer science?  What is an algorithm? Definition (Algorithm) An algorithm is a well-ordered collection of unambiguous and  effectively computable operations that, when executed, produces a  result and halts in a finite amount of time. Moriarty (Baker–CS) CSEN 2001 10.14.2019 - 10.19.2019 2 / 20 Synopsis Sequential operat","27/09/2019 22:47:45.7259005","0,25","file",,"EBED3B294844DCB4","CSEN 2001– Introduction to Computer Science - Lecture 3: Algorithmic Problem Solving  Conditional Operations","eda0f2ba-fb47-4cd4-b875-e076904e8ed9","Microsoft PowerPoint Presentation","3724"
